211.97	2.48e-17
212.02	2.35e-17
212.04	2.18e-17
212.05	2.08e-17
212.14	2.03e-17
212.18	1.75e-17
212.22	1.69e-17
212.24	1.46e-17
212.30	1.33e-17
212.33	1.17e-17
212.43	1.02e-17
212.52	9.39e-18
212.57	8.07e-18
212.68	7.37e-18
212.69	6.06e-18
212.78	6.96e-18
212.83	7.62e-18
212.87	6.57e-18
212.90	5.11e-18
212.96	4.53e-18
213.00	4.88e-18
213.03	4.49e-18
213.08	4.81e-18
213.10	3.82e-18
213.18	2.81e-18
213.25	3.69e-18
213.28	4.51e-18
213.33	3.75e-18
213.37	5.12e-18
213.42	5.35e-18
213.46	5.18e-18
213.52	4.10e-18
213.53	5.09e-18
213.58	5.44e-18
213.61	4.82e-18
213.67	5.16e-18
213.68	4.60e-18
213.73	3.90e-18
213.75	3.34e-18
213.83	4.11e-18
213.85	3.67e-18
213.91	2.92e-18
213.97	3.79e-18
213.99	2.92e-18
214.04	3.64e-18
214.09	4.06e-18
214.16	3.74e-18
214.21	4.15e-18
214.25	5.17e-18
214.31	6.57e-18
214.33	7.76e-18
214.40	8.70e-18
214.42	1.44e-17
214.42	1.59e-17
214.47	1.84e-17
214.50	2.13e-17
214.56	1.91e-17
214.63	1.82e-17
214.64	1.72e-17
214.70	1.66e-17
214.72	1.46e-17
214.72	1.46e-17
214.77	1.41e-17
214.79	1.22e-17
214.87	1.14e-17
214.94	1.05e-17
214.94	1.05e-17
215.02	8.15e-18
215.04	6.52e-18
215.08	6.11e-18
215.13	6.87e-18
215.19	6.31e-18
215.23	5.77e-18
215.26	6.15e-18
215.31	5.59e-18
215.40	5.01e-18
215.41	4.39e-18
215.48	4.83e-18
215.54	3.97e-18
215.63	4.49e-18
215.70	5.28e-18
215.76	4.72e-18
215.82	4.02e-18
215.87	4.56e-18
215.91	3.80e-18
215.97	3.18e-18
215.99	2.52e-18
216.08	2.98e-18
216.12	2.54e-18
216.16	3.02e-18
216.20	2.32e-18
216.22	3.10e-18
216.33	3.49e-18
216.40	3.96e-18
216.42	4.48e-18
216.48	4.18e-18
216.52	3.16e-18
216.59	3.63e-18
216.63	3.26e-18
216.66	2.56e-18
216.71	3.38e-18
216.76	3.90e-18
216.80	3.66e-18
216.85	6.09e-18
216.89	7.98e-18
216.93	1.00e-17
216.98	1.33e-17
217.04	1.54e-17
217.08	1.37e-17
217.13	1.30e-17
217.18	1.25e-17
217.28	1.21e-17
217.29	1.03e-17
217.36	9.54e-18
217.42	9.94e-18
217.43	8.61e-18
217.45	7.47e-18
217.50	6.37e-18
217.60	5.46e-18
217.69	4.65e-18
217.70	5.58e-18
217.74	6.16e-18
217.79	5.15e-18
217.90	4.70e-18
217.91	4.18e-18
217.97	3.87e-18
218.01	3.22e-18
218.07	2.55e-18
218.11	3.02e-18
218.14	3.32e-18
218.17	2.99e-18
218.22	3.11e-18
218.28	2.74e-18
218.36	3.24e-18
218.38	2.41e-18
218.45	2.06e-18
218.54	2.39e-18
218.57	2.92e-18
218.67	2.27e-18
218.71	2.66e-18
218.76	3.12e-18
218.81	4.41e-18
218.85	3.53e-18
218.88	4.11e-18
218.95	4.68e-18
218.98	3.83e-18
219.07	3.85e-18
219.13	2.76e-18
219.18	2.99e-18
219.26	3.22e-18
219.29	2.40e-18
219.34	2.09e-18
219.37	2.76e-18
219.43	3.31e-18
219.44	4.48e-18
219.51	5.11e-18
219.54	6.54e-18
219.57	6.43e-18
219.61	7.48e-18
219.64	9.14e-18
219.70	1.07e-17
219.71	1.14e-17
219.75	1.19e-17
219.79	1.15e-17
219.84	1.12e-17
219.90	1.05e-17
219.97	9.78e-18
220.01	8.86e-18
220.04	8.43e-18
220.09	7.98e-18
220.11	6.96e-18
220.14	7.63e-18
220.16	7.78e-18
220.20	7.61e-18
220.24	7.88e-18
220.26	6.97e-18
220.28	5.97e-18
220.33	5.43e-18
220.40	5.69e-18
220.43	4.47e-18
220.44	5.39e-18
220.47	5.00e-18
220.49	5.40e-18
220.50	4.18e-18
220.54	3.53e-18
220.61	4.27e-18
220.67	4.82e-18
220.72	5.15e-18
220.77	4.51e-18
220.84	4.06e-18
220.90	4.62e-18
220.96	4.15e-18
220.99	3.60e-18
221.04	3.20e-18
221.13	2.82e-18
221.17	3.32e-18
221.21	3.52e-18
221.25	3.32e-18
221.30	3.73e-18
221.37	3.49e-18
221.45	3.29e-18
221.49	2.36e-18
221.56	3.49e-18
221.57	2.95e-18
221.63	2.51e-18
221.68	2.98e-18
221.72	2.71e-18
221.78	1.73e-18
221.79	2.42e-18
221.82	2.68e-18
221.85	3.15e-18
221.91	2.84e-18
221.98	2.49e-18
222.00	2.04e-18
222.11	2.67e-18
222.18	2.37e-18
222.26	2.12e-18
222.32	2.55e-18
222.35	4.09e-18
222.43	4.86e-18
222.45	6.48e-18
222.49	7.13e-18
222.50	8.04e-18
222.57	8.38e-18
222.58	8.94e-18
222.61	8.33e-18
222.70	7.95e-18
222.75	6.98e-18
222.80	6.63e-18
222.85	5.92e-18
222.92	5.30e-18
222.98	4.48e-18
223.04	3.90e-18
223.14	4.16e-18
223.21	3.83e-18
223.25	3.35e-18
223.30	4.08e-18
223.33	3.44e-18
223.38	3.19e-18
223.46	3.41e-18
223.55	2.99e-18
223.60	3.37e-18
223.64	2.89e-18
223.70	2.52e-18
223.76	2.78e-18
223.79	2.17e-18
223.89	2.50e-18
223.98	2.81e-18
224.08	2.67e-18
224.14	2.20e-18
224.23	2.50e-18
224.26	2.74e-18
224.41	2.85e-18
224.46	3.09e-18
224.53	3.40e-18
224.57	2.98e-18
224.63	2.74e-18
224.68	1.67e-18
224.74	2.34e-18
224.80	1.98e-18
224.85	1.61e-18
224.91	1.12e-18
224.97	1.70e-18
224.99	2.39e-18
225.06	1.87e-18
225.10	2.26e-18
225.15	1.09e-18
225.18	2.38e-18
225.21	2.87e-18
225.30	2.61e-18
225.38	3.10e-18
225.41	5.32e-18
225.48	5.64e-18
225.49	6.26e-18
225.59	5.52e-18
225.65	5.32e-18
225.74	5.13e-18
225.79	4.65e-18
225.83	4.01e-18
225.86	2.86e-18
225.96	2.95e-18
226.00	2.31e-18
226.04	2.85e-18
226.09	3.15e-18
226.18	2.80e-18
226.27	2.54e-18
226.37	2.45e-18
226.43	1.90e-18
226.47	2.34e-18
226.52	2.66e-18
226.62	2.34e-18
226.64	1.77e-18
226.70	1.56e-18
226.75	2.50e-18
226.82	1.42e-18
226.87	2.23e-18
226.91	1.42e-18
226.97	1.19e-18
227.10	1.28e-18
227.14	1.74e-18
227.20	1.95e-18
227.28	1.66e-18
227.33	1.39e-18
227.38	1.05e-18
227.44	1.49e-18
227.52	1.02e-18
227.54	1.51e-18
227.60	1.78e-18
227.65	1.48e-18
227.70	2.21e-18
227.76	1.41e-18
227.86	1.61e-18
227.92	1.14e-18
227.99	7.11e-19
228.06	1.12e-18
228.16	1.68e-18
228.24	1.29e-18
228.28	9.67e-19
228.38	1.41e-18
228.43	1.92e-18
228.47	2.49e-18
228.53	2.79e-18
228.58	2.50e-18
228.63	3.08e-18
228.66	2.45e-18
228.73	2.68e-18
228.77	2.15e-18
228.82	1.74e-18
228.86	2.19e-18
228.91	2.47e-18
228.99	2.07e-18
229.05	1.54e-18
229.12	1.29e-18
229.19	1.08e-18
229.27	1.34e-18
229.29	1.66e-18
229.35	1.38e-18
229.38	1.70e-18
229.42	1.47e-18
229.47	1.78e-18
229.51	1.35e-18
229.55	1.01e-18
229.58	7.25e-19
229.65	1.04e-18
229.69	1.38e-18
229.76	1.70e-18
229.79	1.21e-18
229.81	8.60e-19
229.90	6.76e-19
229.96	1.10e-18
230.12	9.63e-19
230.20	6.43e-19
230.24	4.29e-19
230.26	1.05e-18
230.33	1.31e-18
230.39	9.91e-19
230.47	8.07e-19
230.54	3.50e-19
230.59	1.36e-19
230.65	6.68e-19
230.68	1.35e-19
230.73	0.00
230.77	1.50e-19
230.81	9.56e-19
230.84	4.08e-19
230.89	0.00
230.95	7.11e-19
231.00	2.99e-19
