2.043376253513092e-10,3.198191052144624e-11,1.2544208955617254e-09,7.160652612164843e-11,2.919877764183723e-12
2.2129375163664638e-10,3.463579921529624e-11,1.3585139086988874e-09,7.75485022882281e-11,3.162171937966584e-12
2.1657084013297484e-10,3.389659255743554e-11,1.3295201349486609e-09,7.58934410366527e-11,3.0946840034363237e-12
2.1986230351357196e-10,3.441175606264851e-11,1.3497263032179587e-09,7.704687647535843e-11,3.1417172931699565e-12
2.1942064974027426e-10,3.4342630606997445e-11,1.3470150075333005e-09,7.689210668002586e-11,3.13540629180688e-12
2.1537661821555547e-10,3.370967887259658e-11,1.3221888521045295e-09,7.547494697430016e-11,3.077619197010299e-12
2.2186997167456123e-10,3.47259863145227e-11,1.3620513015542615e-09,7.775042846372237e-11,3.1704058208508164e-12
2.205869796058463e-10,3.452517876637379e-11,1.354175062133993e-09,7.730082646348206e-11,3.1520725354041236e-12
2.1994196347146877e-10,3.442422404372257e-11,1.3502153326639726e-09,7.707479190623506e-11,3.1428555922930808e-12
2.2036125487704046e-10,3.4489849452613126e-11,1.3527893466252992e-09,7.722172520319409e-11,3.148847047120537e-12
2.2145997920422122e-10,3.466181632880255e-11,1.3595343734019777e-09,7.760675381502951e-11,3.164547242942952e-12
2.2197534021294624e-10,3.474247807496383e-11,1.3626981549962434e-09,7.778735301436884e-11,3.1719114821393123e-12
2.2282314906918163e-10,3.4875172907512624e-11,1.3679028212581493e-09,7.808445271348598e-11,3.184026227151856e-12
2.2322568044252232e-10,3.493817511937705e-11,1.3703739460202663e-09,7.822551275199015e-11,3.1897781898869774e-12
2.2399495865456606e-10,3.505857872542553e-11,1.3750965156499607e-09,7.849509276835187e-11,3.200770773078427e-12
2.2440963805857017e-10,3.512348228673072e-11,1.377642216709408e-09,7.864040987049534e-11,3.2066963248163154e-12
2.2576789818298574e-10,3.533607041722907e-11,1.3859805238554655e-09,7.911638823674943e-11,3.226105151401434e-12
2.2743043559310363e-10,3.559628251765616e-11,1.396186777663688e-09,7.96989952249688e-11,3.249861941212321e-12
2.2793732592326466e-10,3.5675618475268095e-11,1.3992985580850321e-09,7.987662602402054e-11,3.2571051388435567e-12
2.2984486285809458e-10,3.5974176684805865e-11,1.4110088546395338e-09,8.054508878567333e-11,3.284362843687651e-12
2.3132457280461188e-10,3.6205773538424216e-11,1.4200927376155179e-09,8.106362710555243e-11,3.30550712469243e-12
2.350849497621851e-10,3.679432906840677e-11,1.4431775484654964e-09,8.238138505823871e-11,3.359240944122355e-12
2.3651466508535185e-10,3.701810101181683e-11,1.4519545163538218e-09,8.288240364186394e-11,3.379670828114841e-12
