2.5264659710255423e-10,3.9542990911193916e-11,1.5509878322855723e-09,8.853555542630136e-11,3.610187696994813e-12
8.144102959219302e-12,1.2746745572255344e-12,4.99963377282407e-11,2.8539576119870712e-12,1.163749705858806e-13
8.312230111212321e-12,1.3009889842529697e-12,5.1028463907688714e-11,2.9128748147305622e-12,1.1877741962978996e-13
8.307735423313887e-12,1.3002854980206005e-12,5.100087118995437e-11,2.9112997304265594e-12,1.1871319289118011e-13
3.2214376364681426e-14,5.042034234410431e-15,1.9776282894484188e-13,1.1288961485601383e-14,4.603265848497651e-16
3.28213605175679e-14,5.137036380159046e-15,2.01489081529732e-13,1.1501668403988859e-14,4.690000708422643e-16
3.237143082105291e-14,5.0666156180984905e-15,1.9872698026780443e-13,1.1343998456953826e-14,4.625708108660785e-16
5.691286256270584e-16,8.907718658619341e-17,3.4938589455636657e-15,1.994411148092591e-16,8.132550312610567e-18
5.764496481265716e-16,9.02230366767109e-17,3.5388024237139956e-15,2.0200663835367376e-16,8.237163894033301e-18
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
