CLS2    = S2     + CL  !xiz 11/2010
1
 0 298.0
121 144
3275.0 5.497E-19 
3325.0 6.004E-19 
3375.0 6.916E-19 
3425.0 9.496E-19 
3475.0 1.170E-18 
3525.0 1.470E-18
3575.0 1.759E-18 
3625.0 2.073E-18 
3675.0 2.365E-18 
3725.0 2.621E-18 
3775.0 2.821E-18 
3825.0 2.936E-18 
3875.0 2.970E-18
3925.0 2.964E-18 
3975.0 2.874E-18 
4025.0 2.718E-18 
4100.0 2.391E-18 
4200.0 1.922E-18 
4300.0 1.444E-18 
4400.0 1.011E-18
4500.0 6.881E-19 
4600.0 4.397E-19 
4700.0 2.918E-19 
4800.0 2.070E-19
