 CF3CHFCL= CL      +4F       + PROD                         
1
 0 298.0
 93  99
1900.0  3.031E-21
1950.0  3.279E-21
2000.0  1.325E-21
2050.0  5.096E-22
2100.0  1.873E-22
2150.0  7.225E-23
2200.0  1.825E-23
