 HCN     = CN+     + H       + E                            
1
 2 298.0
 35  41
 584.7  1.500E-01
 600.0  1.700E-01
 609.4  1.300E-01
 620.0  1.000E-01
 625.3  6.000E-02
 629.7  4.000E-02
 640.0  1.000E-02
