 CF3CFCL2=2CL      +4F       +2CO2        
1
 0 298.0
 90  99
1750.0  4.400E-19
1800.0  2.400E-19
1850.0  1.200E-19
1900.0  5.700E-20
1950.0  2.300E-20
2000.0  8.500E-21
2050.0  2.900E-21
2100.0  9.500E-22
2150.0  3.200E-22
2200.0  1.200E-22
