 CH3        OH                                          HCOH       H2                                           1.000E-02  1.000E-01  1.000E+00  1.000E+01  1.000E+02  1.283e-13  1.881e-13  6.293e-13  8.123e-10  1.351e-09  7.870E-01  6.300E-01  1.560E-01 -2.641E+00 -2.402E+00 -1.531E+03 -1.343E+03 -6.880E+02 -3.227E+03 -4.851E+03  2.000E+00  1.000E+02
 CH3        OH                                          CH2OH      H                                            1.000E-02  1.000E-01  1.000E+00  1.000E+01  1.000E+02  6.615e-12  6.769e-12  9.005e-12  5.437e-11  2.063e-10  9.650E-01  9.500E-01  8.330E-01  1.340E-01 -1.860E-01  1.617E+03  1.632E+03  1.794E+03  2.839E+03  4.328E+03  2.000E+00  1.000E+02
 CH3        OH                                          H          CH3O                                         1.000E-02  1.000E-01  1.000E+00  1.000E+01  1.000E+02  6.471e-13  6.485e-13  6.523e-13  7.337e-13  2.017e-12  1.016E+00  1.016E+00  1.011E+00  9.650E-01  5.510E-01  6.008E+03  6.008E+03  6.013E+03  6.069E+03  6.577E+03  2.000E+00  1.000E+02
 C2H3       O2                                          CO         CH3O                                         1.000E-02  1.000E-01  3.160E-01  1.000E+00  3.160E+00  1.000E+01  3.160E+01  1.000E+02  3.503e-12  3.622e-13  3.657e-13  2.603e-14  1.162e-19  3.628e-14  5.788e-12  1.013e-07 -2.660E+00 -1.320E+00 -1.330E+00 -3.300E-01 -3.000E+00 -5.630E+00 -2.220E+00 -6.450E+00  1.611E+03  4.460E+02  4.530E+02 -3.760E+02 -4.526E+03  1.000E+00  2.606E+03  8.459E+03  2.000E+00  1.000E+02
 C2H3       O2                                          CO         CH3O                                         1.000E-02  1.000E-01  3.160E-01  1.000E+00  3.160E+00  1.000E+01  3.160E+01  1.000E+02  5.980e-15  5.492e-20  2.668e-20  1.631e-11  8.043e-13  2.162e-12  9.490e-04  1.071e-14  1.800E-01 -2.930E+00 -2.930E+00 -3.540E+00 -1.620E+00 -1.960E+00 -2.069E+01  0.310E+00 -8.640E+02 -4.813E+03 -5.093E+03  2.401E+03  9.300E+02  1.673E+03  7.981E+03  5.150E+02  2.000E+00  1.000E+02
