 N2      = N2+     + E 80+                                  
1
 0 298.0
  2   7
  20.0  1.000E-19
  40.0  1.800E-19
  60.0  3.900E-19
  80.0  6.400E-19
 100.0  9.100E-19
 120.0  1.200E-18
